timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774402143288,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4137,27.2,0,0.0,0.0
1774402146165,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4137,27.2,0,0.0,0.0
1774402149072,com.spreadwin.tuyun,0.0,338.8,0,0,0.0,0.0,68,4166,27.3,0,0.0,0.0
1774402151854,com.spreadwin.tuyun,3.2,339.3,0,0,0.0,0.0,68,4166,27.3,0,0.0,0.0
1774402154676,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4166,27.3,0,0.0,0.0
1774402157361,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4166,27.3,0,0.0,0.0
1774402160348,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402163189,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402166213,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402169191,com.spreadwin.tuyun,2.8,339.3,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402172185,com.spreadwin.tuyun,0.0,339.3,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402175172,com.spreadwin.tuyun,3.2,339.3,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402178041,com.spreadwin.tuyun,0.0,338.8,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402181193,com.spreadwin.tuyun,0.0,339.1,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402184193,com.spreadwin.tuyun,0.0,339.1,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402187192,com.spreadwin.tuyun,2.9,339.0,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402190171,com.spreadwin.tuyun,0.0,339.0,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402193189,com.spreadwin.tuyun,2.7,339.0,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402196166,com.spreadwin.tuyun,5.8,338.5,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
1774402199011,com.spreadwin.tuyun,0.0,339.0,0,0,0.0,0.0,68,4154,27.3,0,0.0,0.0
