timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774401546051,com.spreadwin.tuyun,0.0,317.8,0,0,0.0,0.0,65,4124,24.3,0,0.0,0.0
1774401548942,com.spreadwin.tuyun,0.0,317.6,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401551657,com.spreadwin.tuyun,0.0,317.6,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401554063,com.spreadwin.tuyun,2.8,317.6,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401556964,com.spreadwin.tuyun,2.5,342.6,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401559582,com.spreadwin.tuyun,51.6,343.2,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401562012,com.spreadwin.tuyun,0.0,339.9,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401564461,com.spreadwin.tuyun,2.8,339.5,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401567314,com.spreadwin.tuyun,0.0,339.5,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401569956,com.spreadwin.tuyun,0.0,340.1,0,0,0.0,0.0,65,4119,24.5,0,0.0,0.0
1774401572474,com.spreadwin.tuyun,3.2,340.0,0,0,0.0,0.0,65,4105,24.8,0,0.0,0.0
1774401575291,com.spreadwin.tuyun,0.0,339.9,0,0,0.0,0.0,65,4105,24.8,0,0.0,0.0
1774401577766,com.spreadwin.tuyun,0.0,339.9,0,0,0.0,0.0,65,4105,24.8,0,0.0,0.0
1774401580346,com.spreadwin.tuyun,0.0,339.9,0,0,0.0,0.0,65,4105,24.8,0,0.0,0.0
1774401583003,com.spreadwin.tuyun,0.0,339.9,0,0,0.0,0.0,65,4105,24.8,0,0.0,0.0
1774401585557,com.spreadwin.tuyun,0.0,340.8,0,0,0.0,0.0,65,4105,24.8,0,0.0,0.0
1774401587928,com.spreadwin.tuyun,2.9,340.5,0,0,0.0,0.0,65,4105,24.8,0,0.0,0.0
1774401590598,com.spreadwin.tuyun,0.0,340.4,0,0,0.0,0.0,65,4092,25.0,0,0.0,0.0
1774401593452,com.spreadwin.tuyun,0.0,340.1,0,0,0.0,0.0,65,4092,25.0,0,0.0,0.0
1774401596139,com.spreadwin.tuyun,12.9,340.5,0,0,0.0,0.0,65,4092,25.0,0,0.0,0.0
1774401598885,com.spreadwin.tuyun,30.3,339.9,0,0,0.0,0.0,65,4092,25.0,0,0.0,0.0
1774401601595,com.spreadwin.tuyun,37.0,347.8,0,0,0.0,0.0,66,4132,25.0,0,0.0,0.0
1774401604556,com.spreadwin.tuyun,11.1,335.9,0,0,0.0,0.0,66,4132,25.0,0,0.0,0.0
1774401606878,com.spreadwin.tuyun,0.0,323.8,0,0,0.0,0.0,66,4132,25.0,0,0.0,0.0
1774401609214,com.spreadwin.tuyun,55.5,355.7,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401611961,com.spreadwin.tuyun,23.3,340.0,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401614663,com.spreadwin.tuyun,2.9,344.6,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401617475,com.spreadwin.tuyun,0.0,342.6,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401620208,com.spreadwin.tuyun,25.7,344.6,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401622874,com.spreadwin.tuyun,21.2,344.7,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401625721,com.spreadwin.tuyun,25.0,350.6,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401628315,com.spreadwin.tuyun,7.1,343.4,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401630735,com.spreadwin.tuyun,2.8,342.7,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401633571,com.spreadwin.tuyun,6.8,334.3,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401635894,com.spreadwin.tuyun,0.0,308.2,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401638326,com.spreadwin.tuyun,46.4,319.1,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401640962,com.spreadwin.tuyun,2.8,319.6,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401643920,com.spreadwin.tuyun,0.0,318.4,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401646752,com.spreadwin.tuyun,9.6,317.9,0,0,0.0,0.0,66,4075,25.2,0,0.0,0.0
1774401649588,com.spreadwin.tuyun,3.0,318.4,0,0,0.0,0.0,66,4137,25.9,0,0.0,0.0
1774401652599,com.spreadwin.tuyun,3.2,318.4,0,0,0.0,0.0,66,4137,25.9,0,0.0,0.0
1774401655340,com.spreadwin.tuyun,0.0,318.4,0,0,0.0,0.0,66,4137,25.9,0,0.0,0.0
1774401658130,com.spreadwin.tuyun,0.0,318.4,0,0,0.0,0.0,66,4137,25.9,0,0.0,0.0
1774401660956,com.spreadwin.tuyun,3.0,318.4,0,0,0.0,0.0,66,4137,25.9,0,0.0,0.0
1774401663863,com.spreadwin.tuyun,0.0,318.8,0,0,0.0,0.0,66,4137,25.9,0,0.0,0.0
1774401666718,com.spreadwin.tuyun,3.2,318.8,0,0,0.0,0.0,66,4139,26.2,0,0.0,0.0
1774401669630,com.spreadwin.tuyun,3.2,342.1,0,0,0.0,0.0,66,4138,26.2,0,0.0,0.0
1774401672529,com.spreadwin.tuyun,0.0,341.1,0,0,0.0,0.0,66,4138,26.2,0,0.0,0.0
1774401675100,com.spreadwin.tuyun,0.0,340.9,0,0,0.0,0.0,66,4138,26.2,0,0.0,0.0
1774401678056,com.spreadwin.tuyun,0.0,340.9,0,0,0.0,0.0,66,4138,26.2,0,0.0,0.0
1774401681031,com.spreadwin.tuyun,0.0,340.9,0,0,0.0,0.0,66,4138,26.2,0,0.0,0.0
1774401683956,com.spreadwin.tuyun,2.8,340.9,0,0,0.0,0.0,66,4138,26.2,0,0.0,0.0
1774401686779,com.spreadwin.tuyun,0.0,340.9,0,0,0.0,0.0,66,4138,26.2,0,0.0,0.0
1774401689675,com.spreadwin.tuyun,2.9,340.9,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401692501,com.spreadwin.tuyun,2.8,340.9,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401695474,com.spreadwin.tuyun,0.0,340.8,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401698356,com.spreadwin.tuyun,2.8,340.7,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401701333,com.spreadwin.tuyun,0.0,340.5,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401704127,com.spreadwin.tuyun,2.8,341.9,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401707269,com.spreadwin.tuyun,0.0,341.8,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401710160,com.spreadwin.tuyun,0.0,341.8,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401712973,com.spreadwin.tuyun,0.0,340.7,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401715759,com.spreadwin.tuyun,0.0,340.7,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401718652,com.spreadwin.tuyun,2.8,341.2,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401721368,com.spreadwin.tuyun,2.9,341.2,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401724272,com.spreadwin.tuyun,3.2,341.2,0,0,0.0,0.0,66,4121,26.4,0,0.0,0.0
1774401727058,com.spreadwin.tuyun,0.0,341.2,0,0,0.0,0.0,66,4122,26.5,0,0.0,0.0
1774401729992,com.spreadwin.tuyun,2.9,341.0,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401732884,com.spreadwin.tuyun,0.0,341.0,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401735514,com.spreadwin.tuyun,0.0,341.0,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401738255,com.spreadwin.tuyun,0.0,341.0,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401741059,com.spreadwin.tuyun,3.2,341.0,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401743908,com.spreadwin.tuyun,2.8,340.5,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401746919,com.spreadwin.tuyun,0.0,340.5,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401749930,com.spreadwin.tuyun,0.0,340.5,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401752800,com.spreadwin.tuyun,2.9,341.0,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
1774401755703,com.spreadwin.tuyun,2.9,341.0,0,0,0.0,0.0,66,4151,26.4,0,0.0,0.0
