timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774500153452,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500154737,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500155918,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500157147,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500158405,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500159609,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500160792,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500161991,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500163218,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500164419,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500165671,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500166906,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500168154,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500169388,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500170707,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500171996,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500173330,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500174613,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500175925,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500177129,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500178388,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500179623,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500180817,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500182065,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500183315,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500184570,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500185810,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500187037,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500188288,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500189673,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500190890,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500192130,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500193412,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500194651,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500195915,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500197180,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500198475,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500199751,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500201039,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500202308,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500203588,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500204791,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500206044,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500207240,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500208426,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
