timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774496388730,com.spreadwin.tuyun,0.0,337.9,18,1,8.2,0.0,88,4372,25.3,0,0.0,0.0
1774496392363,com.spreadwin.tuyun,3.0,337.7,0,0,0.0,0.0,88,4372,25.3,0,0.0,0.0
1774496395110,com.spreadwin.tuyun,3.0,337.7,0,0,0.0,0.0,88,4372,25.3,0,0.0,0.0
1774496398043,com.spreadwin.tuyun,0.0,337.6,0,0,0.0,0.0,88,4372,25.3,0,0.0,0.0
1774496400396,com.spreadwin.tuyun,0.0,337.6,0,0,0.0,0.0,88,4372,25.3,0,0.0,0.0
1774496403261,com.spreadwin.tuyun,0.0,337.6,0,0,0.0,0.0,88,4372,25.3,0,0.0,0.0
1774496406192,com.spreadwin.tuyun,0.0,337.6,0,0,0.0,0.0,88,4372,25.3,0,0.0,0.0
1774496409257,com.spreadwin.tuyun,2.8,337.6,0,0,0.0,0.0,88,4372,25.3,0,0.0,0.0
1774496412108,com.spreadwin.tuyun,67.7,354.9,0,0,0.0,0.0,88,4353,25.7,0,0.0,0.0
1774496414979,com.spreadwin.tuyun,22.5,342.3,10,2,78.7,0.0,88,4353,25.7,0,0.0,0.0
1774496418560,com.spreadwin.tuyun,20.6,339.3,2,1,96.7,0.0,88,4353,25.7,0,0.0,0.0
1774496421315,com.spreadwin.tuyun,56.2,341.1,15,14,76.6,0.0,88,4353,25.7,0,0.0,0.0
1774496424221,com.spreadwin.tuyun,42.8,340.2,10,9,83.6,0.0,88,4353,25.9,0,0.0,0.0
1774496427165,com.spreadwin.tuyun,15.6,342.0,2,1,96.8,0.0,88,4353,25.9,0,0.0,0.0
1774496430035,com.spreadwin.tuyun,6.2,340.3,4,1,92.6,0.0,88,4353,25.9,0,0.0,0.0
1774496433064,com.spreadwin.tuyun,3.2,340.0,2,1,96.8,0.0,88,4353,25.9,0,0.0,0.0
1774496436090,com.spreadwin.tuyun,13.7,339.5,2,1,96.9,0.0,88,4353,25.9,0,0.0,0.0
1774496438953,com.spreadwin.tuyun,3.5,339.6,2,1,97.2,0.0,88,4353,25.9,0,0.0,0.0
1774496441921,com.spreadwin.tuyun,36.6,339.6,14,13,77.0,0.0,88,4353,25.9,0,0.0,0.0
1774496444811,com.spreadwin.tuyun,17.6,339.4,3,2,95.8,0.0,88,4353,25.9,0,0.0,0.0
1774496448040,com.spreadwin.tuyun,19.3,339.4,2,1,96.8,0.0,88,4353,25.9,0,0.0,0.0
1774496451112,com.spreadwin.tuyun,46.6,340.1,16,14,73.1,0.0,89,4362,26.2,0,0.0,0.0
1774496454136,com.spreadwin.tuyun,40.0,343.0,9,8,84.4,0.0,89,4362,26.2,0,0.0,0.0
1774496456987,com.spreadwin.tuyun,28.5,340.2,2,1,96.8,0.0,89,4362,26.2,0,0.0,0.0
1774496459680,com.spreadwin.tuyun,8.8,340.1,2,1,96.8,0.0,89,4362,26.2,0,0.0,0.0
1774496462653,com.spreadwin.tuyun,16.1,340.3,3,2,95.7,0.0,89,4362,26.2,0,0.0,0.0
1774496465649,com.spreadwin.tuyun,16.6,340.6,2,1,97.3,0.0,89,4362,26.2,0,0.0,0.0
1774496468783,com.spreadwin.tuyun,8.8,339.8,2,1,97.2,0.0,89,4362,26.2,0,0.0,0.0
1774496472006,com.spreadwin.tuyun,40.0,339.8,10,9,84.5,0.0,89,4362,26.2,0,0.0,0.0
1774496475070,com.spreadwin.tuyun,6.4,339.7,3,2,95.7,0.0,89,4362,26.2,0,0.0,0.0
1774496478079,com.spreadwin.tuyun,16.1,339.2,2,1,96.8,0.0,89,4362,26.2,0,0.0,0.0
1774496480968,com.spreadwin.tuyun,64.5,341.6,15,13,75.1,0.0,89,4362,26.2,0,0.0,0.0
1774496483972,com.spreadwin.tuyun,46.8,339.0,10,9,83.7,0.0,89,4369,26.6,0,0.0,0.0
1774496486955,com.spreadwin.tuyun,17.2,339.4,2,1,96.6,0.0,89,4369,26.6,0,0.0,0.0
1774496489873,com.spreadwin.tuyun,12.1,339.5,2,1,97.2,0.0,89,4369,26.6,0,0.0,0.0
1774496492900,com.spreadwin.tuyun,61.2,339.5,3,2,95.6,0.0,89,4347,26.6,0,0.0,0.0
1774496495781,com.spreadwin.tuyun,25.8,339.3,2,1,96.6,0.0,89,4347,26.6,0,0.0,0.0
1774496498883,com.spreadwin.tuyun,18.7,339.5,2,1,96.8,0.0,89,4347,26.6,0,0.0,0.0
