timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774489968402,com.hihonor.android.launcher,0.0,256.0,7,0,16.3,0.0,80,4249,27.4,0,0.0,0.0
1774489971435,com.hihonor.android.launcher,0.0,253.4,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489973700,com.hihonor.android.launcher,0.0,255.5,2,0,40.9,0.0,80,4249,27.4,0,0.0,0.0
1774489976282,com.hihonor.android.launcher,0.0,251.8,44,1,30.4,0.0,80,4249,27.4,0,0.0,0.0
1774489978644,com.hihonor.android.launcher,0.0,214.1,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489981362,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489984278,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489986884,com.hihonor.android.launcher,0.0,214.1,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489989466,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489992146,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489995002,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774489997611,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490000246,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490002770,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490005497,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490008033,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490010601,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490013341,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490015909,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490018574,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4249,27.4,0,0.0,0.0
1774490020876,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4244,27.9,0,0.0,0.0
1774490023691,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4244,27.9,0,0.0,0.0
1774490026105,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4244,27.9,0,0.0,0.0
1774490028684,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4244,27.9,0,0.0,0.0
1774490031165,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490033589,com.hihonor.android.launcher,0.0,216.3,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490035989,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490038631,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490041135,com.hihonor.android.launcher,0.0,214.3,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490043840,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490046350,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490049205,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4207,27.9,0,0.0,0.0
1774490051725,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490054245,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490056608,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490059441,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490062001,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490064871,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490067587,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490070546,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490073198,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490075961,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490078589,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.2,0,0.0,0.0
1774490081233,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490084027,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490086721,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490089330,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490091895,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490094536,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490097133,com.hihonor.android.launcher,3.7,214.3,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490099620,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490102341,com.hihonor.android.launcher,3.1,214.1,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490105146,com.hihonor.android.launcher,0.0,214.1,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490107815,com.hihonor.android.launcher,3.0,214.1,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490110646,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490113218,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490115910,com.hihonor.android.launcher,0.0,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490118382,com.hihonor.android.launcher,2.6,214.2,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490121374,com.hihonor.android.launcher,0.0,217.5,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
1774490123791,com.hihonor.android.launcher,0.0,215.0,0,0,0.0,0.0,80,4252,28.4,0,0.0,0.0
