timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774577268738,com.spreadwin.live.pro,86.6,897.0,3,2,95.5,0.0,53,4065,29.1,0,0.0,0.0
1774577271479,com.spreadwin.live.pro,74.1,898.3,2,1,96.6,0.0,53,4065,29.1,0,0.0,0.0
1774577274195,com.spreadwin.live.pro,90.3,898.0,2,1,96.6,0.0,53,4053,29.4,0,0.0,0.0
1774577276894,com.spreadwin.live.pro,132.0,936.6,20,13,67.7,0.0,53,4053,29.4,0,0.0,0.0
1774577279551,com.spreadwin.live.pro,76.6,899.2,2,1,96.7,0.0,53,4053,29.4,0,0.0,0.0
1774577282313,com.spreadwin.live.pro,90.6,915.4,2,1,96.9,0.0,53,4053,29.4,0,0.0,0.0
1774577285134,com.spreadwin.live.pro,100.0,906.9,2,1,96.7,0.0,53,4053,29.4,0,0.0,0.0
1774577287954,com.spreadwin.live.pro,120.0,887.0,16,14,75.5,0.0,53,4053,29.4,0,0.0,0.0
1774577290741,com.spreadwin.live.pro,76.6,886.0,2,1,96.7,0.0,53,4053,29.4,0,0.0,0.0
1774577293557,com.spreadwin.live.pro,78.1,890.9,2,1,96.8,0.0,53,4053,29.4,0,0.0,0.0
1774577296313,com.spreadwin.live.pro,106.0,888.7,20,14,68.8,0.0,53,4053,29.4,0,0.0,0.0
1774577299007,com.spreadwin.live.pro,74.1,889.7,3,2,95.7,0.0,53,4063,29.5,0,0.0,0.0
1774577301703,com.spreadwin.live.pro,96.7,889.0,2,1,96.7,0.0,53,4063,29.5,0,0.0,0.0
1774577304447,com.spreadwin.live.pro,58.0,890.8,2,1,96.7,0.0,54,4039,30.2,0,0.0,0.0
1774577307364,com.spreadwin.live.pro,90.6,895.0,17,14,73.1,0.0,54,4039,30.2,0,0.0,0.0
1774577310121,com.spreadwin.live.pro,80.6,891.7,2,1,96.8,0.0,54,4039,30.2,0,0.0,0.0
1774577312948,com.spreadwin.live.pro,74.1,894.6,2,1,97.1,0.0,54,4039,30.2,0,0.0,0.0
1774577315764,com.spreadwin.live.pro,138.0,910.3,14,8,73.0,0.0,54,4039,30.2,0,0.0,0.0
1774577318599,com.spreadwin.live.pro,93.5,895.6,8,7,87.6,0.0,54,4039,30.2,0,0.0,0.0
1774577321253,com.spreadwin.live.pro,80.6,894.9,2,1,96.7,0.0,54,4039,30.2,0,0.0,0.0
1774577324093,com.spreadwin.live.pro,100.0,906.7,2,1,96.7,0.0,54,4039,30.2,0,0.0,0.0
1774577326993,com.spreadwin.live.pro,96.7,902.9,15,13,75.6,0.0,54,4039,30.2,0,0.0,0.0
1774577329978,com.spreadwin.live.pro,103.0,899.0,2,1,97.2,0.0,54,4039,30.2,0,0.0,0.0
1774577332785,com.spreadwin.live.pro,90.3,910.7,2,1,96.8,0.0,54,4039,30.2,0,0.0,0.0
1774577335614,com.spreadwin.live.pro,70.3,919.5,12,4,64.7,0.0,54,4065,29.6,0,0.0,0.0
1774577338371,com.spreadwin.live.pro,96.6,902.1,15,13,75.7,0.0,54,4065,29.6,0,0.0,0.0
1774577341128,com.spreadwin.live.pro,64.5,901.7,2,1,96.9,0.0,54,4065,29.6,0,0.0,0.0
1774577344078,com.spreadwin.live.pro,103.0,909.5,2,1,96.8,0.0,54,4065,29.6,0,0.0,0.0
1774577346863,com.spreadwin.live.pro,103.0,907.4,19,14,68.4,0.0,54,4065,29.6,0,0.0,0.0
1774577349436,com.spreadwin.live.pro,72.7,903.8,3,2,95.6,0.0,54,4065,29.6,0,0.0,0.0
1774577352030,com.spreadwin.live.pro,125.0,905.1,2,1,97.1,0.0,54,4067,29.6,0,0.0,0.0
1774577354872,com.spreadwin.live.pro,90.3,903.3,2,1,96.7,0.0,54,4067,29.6,0,0.0,0.0
1774577357645,com.spreadwin.live.pro,89.2,914.7,15,14,76.3,0.0,54,4045,30.6,0,0.0,0.0
1774577360340,com.spreadwin.live.pro,48.1,903.5,2,1,96.7,0.0,54,4045,30.6,0,0.0,0.0
1774577362695,com.spreadwin.live.pro,64.7,917.9,2,1,96.8,0.0,54,4045,30.6,0,0.0,0.0
1774577365622,com.spreadwin.live.pro,70.5,905.3,10,5,82.4,0.0,54,4045,30.6,0,0.0,0.0
1774577368455,com.spreadwin.live.pro,83.3,927.2,8,7,87.6,0.0,54,4045,30.6,0,0.0,0.0
1774577371264,com.spreadwin.live.pro,78.7,903.9,2,1,96.8,0.0,54,4045,30.6,0,0.0,0.0
1774577373972,com.spreadwin.live.pro,92.5,911.9,2,1,96.7,0.0,54,4045,30.6,0,0.0,0.0
1774577376754,com.spreadwin.live.pro,167.0,907.9,24,12,62.4,0.0,54,4045,30.6,0,0.0,0.0
1774577379439,com.spreadwin.live.pro,83.3,927.9,2,1,97.1,0.0,54,4045,30.6,0,0.0,0.0
1774577382224,com.spreadwin.live.pro,77.4,926.0,2,1,96.7,0.0,54,4045,30.6,0,0.0,0.0
1774577385023,com.spreadwin.live.pro,83.3,903.8,2,1,96.6,0.0,54,4045,30.6,0,0.0,0.0
1774577388006,com.spreadwin.live.pro,120.0,893.2,14,13,77.0,0.0,54,4045,30.6,0,0.0,0.0
1774577390684,com.spreadwin.live.pro,70.9,889.6,2,1,96.7,0.0,54,4045,30.6,0,0.0,0.0
1774577393682,com.spreadwin.live.pro,80.6,915.4,2,1,96.8,0.0,54,4087,30.1,0,0.0,0.0
1774577396493,com.spreadwin.live.pro,125.0,906.2,18,15,71.7,0.0,54,4087,30.1,0,0.0,0.0
1774577399177,com.spreadwin.live.pro,87.0,892.9,9,8,86.5,0.0,54,4087,30.1,0,0.0,0.0
1774577401848,com.spreadwin.live.pro,109.0,895.8,2,1,96.8,0.0,54,4079,30.1,0,0.0,0.0
1774577404718,com.spreadwin.live.pro,81.2,895.5,2,1,96.7,0.0,54,4079,30.1,0,0.0,0.0
1774577407548,com.spreadwin.live.pro,103.0,896.3,14,12,77.0,0.0,54,4079,30.1,0,0.0,0.0
1774577410371,com.spreadwin.live.pro,80.6,896.0,2,1,96.7,0.0,54,4079,30.1,0,0.0,0.0
1774577413319,com.spreadwin.live.pro,96.7,897.8,2,1,96.8,0.0,54,4055,31.2,0,0.0,0.0
1774577416122,com.spreadwin.live.pro,121.0,900.1,18,14,71.3,0.0,54,4071,31.1,0,0.0,0.0
1774577419118,com.spreadwin.live.pro,70.9,899.3,3,2,95.6,0.0,54,4071,31.1,0,0.0,0.0
1774577422027,com.spreadwin.live.pro,122.0,899.7,2,1,96.8,0.0,54,4071,31.1,0,0.0,0.0
1774577424912,com.spreadwin.live.pro,67.7,899.7,2,1,96.8,0.0,54,4071,31.1,0,0.0,0.0
1774577427785,com.spreadwin.live.pro,113.0,903.4,15,14,76.2,0.0,54,4071,31.1,0,0.0,0.0
