timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774500209512,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500210711,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500211956,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500213209,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500214454,,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0
1774500215756,com.spreadwin.tuyun,74.1,303.4,24,1,37.1,0.0,100,4423,27.1,0,0.0,0.0
1774500220643,com.spreadwin.tuyun,0.0,310.2,30,0,3.4,0.0,100,4416,27.1,0,0.0,0.0
1774500223109,com.spreadwin.tuyun,0.0,305.8,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500225351,com.spreadwin.tuyun,0.0,305.7,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500227542,com.spreadwin.tuyun,0.0,305.7,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500229737,com.spreadwin.tuyun,0.0,305.7,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500231931,com.spreadwin.tuyun,0.0,305.8,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500234634,com.spreadwin.tuyun,0.0,305.8,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500237850,com.spreadwin.tuyun,3.2,305.9,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500240619,com.spreadwin.tuyun,5.5,305.9,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500243629,com.spreadwin.tuyun,2.9,305.9,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500246650,com.spreadwin.tuyun,2.8,305.9,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
1774500249614,com.spreadwin.tuyun,0.0,305.9,0,0,0.0,0.0,100,4416,27.1,0,0.0,0.0
