timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774581536105,com.spreadwin.tuyun,0.0,421.2,0,0,0.0,0.0,80,4257,32.7,0,0.0,0.0
1774581538466,com.spreadwin.tuyun,6.6,421.2,0,0,0.0,0.0,80,4257,32.7,0,0.0,0.0
1774581540785,com.spreadwin.tuyun,10.7,421.9,0,0,0.0,0.0,80,4257,32.7,0,0.0,0.0
1774581543164,com.spreadwin.tuyun,3.4,421.8,0,0,0.0,0.0,80,4257,32.7,0,0.0,0.0
1774581545507,com.spreadwin.tuyun,3.3,421.8,0,0,0.0,0.0,80,4257,32.7,0,0.0,0.0
1774581547882,com.spreadwin.tuyun,7.1,421.9,0,0,0.0,0.0,80,4257,32.7,0,0.0,0.0
1774581550629,com.spreadwin.tuyun,6.6,421.9,0,0,0.0,0.0,80,4240,32.6,0,0.0,0.0
1774581552929,com.spreadwin.tuyun,10.0,421.9,0,0,0.0,0.0,80,4240,32.6,0,0.0,0.0
1774581555260,com.spreadwin.tuyun,3.4,421.8,0,0,0.0,0.0,80,4263,32.8,0,0.0,0.0
1774581557702,com.spreadwin.tuyun,10.3,421.4,0,0,0.0,0.0,80,4263,32.8,0,0.0,0.0
1774581559903,com.spreadwin.tuyun,6.8,421.8,0,0,0.0,0.0,80,4263,32.8,0,0.0,0.0
1774581562661,com.spreadwin.tuyun,7.1,421.9,0,0,0.0,0.0,80,4263,32.8,0,0.0,0.0
1774581565063,com.spreadwin.tuyun,3.4,421.9,0,0,0.0,0.0,80,4263,32.8,0,0.0,0.0
