timestamp,package,cpu(%),memory(MB),fps,jank,stutter(%),gpu(%),battery.level,battery.voltage(mV),battery.temp(C),battery.current(mA),network.rx(KB/s),network.tx(KB/s)
1774579470833,com.spreadwin.live.pro,9.3,1267.1,3,2,93.6,0.0,70,4121,32.2,0,0.0,0.0
1774579474522,com.spreadwin.live.pro,82.3,959.5,2,1,96.8,0.0,70,4121,32.2,0,0.0,0.0
1774579477172,com.spreadwin.live.pro,33.3,930.5,15,13,76.3,0.0,70,4121,32.2,0,0.0,0.0
1774579480108,com.spreadwin.live.pro,2.8,904.7,2,1,96.8,0.0,70,4121,32.2,0,0.0,0.0
1774579483018,com.spreadwin.live.pro,39.3,901.8,2,1,96.8,0.0,70,4121,32.2,0,0.0,0.0
1774579485783,com.spreadwin.live.pro,88.2,906.0,12,4,81.4,0.0,70,4121,32.2,0,0.0,0.0
1774579488312,com.spreadwin.live.pro,22.5,902.9,3,2,95.6,0.0,70,4121,32.2,0,0.0,0.0
1774579491280,com.spreadwin.live.pro,26.4,901.0,3,2,95.2,0.0,70,4121,32.2,0,0.0,0.0
1774579494261,com.spreadwin.live.pro,32.2,901.3,2,1,96.9,0.0,70,4183,32.3,0,0.0,0.0
1774579496819,com.spreadwin.live.pro,90.0,906.0,20,14,68.2,0.0,70,4183,32.3,0,0.0,0.0
1774579499399,com.spreadwin.live.pro,9.3,915.4,2,1,96.7,0.0,70,4183,32.3,0,0.0,0.0
1774579502157,com.spreadwin.live.pro,6.0,902.5,2,1,96.0,0.0,70,4183,32.3,0,0.0,0.0
1774579504994,com.spreadwin.live.pro,35.2,901.1,2,1,96.7,0.0,70,4184,32.3,0,0.0,0.0
1774579507745,com.spreadwin.live.pro,27.7,906.1,9,8,86.6,0.0,70,4184,32.3,0,0.0,0.0
1774579510669,com.spreadwin.live.pro,23.5,901.4,2,1,96.8,0.0,70,4184,32.3,0,0.0,0.0
1774579513447,com.spreadwin.live.pro,32.2,901.1,2,1,96.8,0.0,70,4184,32.3,0,0.0,0.0
1774579516308,com.spreadwin.live.pro,76.6,905.1,22,11,62.2,0.0,70,4184,32.3,0,0.0,0.0
1774579518864,com.spreadwin.live.pro,3.2,902.9,3,2,95.8,0.0,70,4184,32.3,0,0.0,0.0
1774579521920,com.spreadwin.live.pro,80.6,900.9,3,2,93.2,0.0,70,4184,32.3,0,0.0,0.0
1774579524737,com.spreadwin.live.pro,37.1,900.9,2,1,96.6,0.0,70,4184,32.3,0,0.0,0.0
1774579527540,com.spreadwin.live.pro,60.0,906.6,8,7,87.7,0.0,70,4184,32.3,0,0.0,0.0
1774579530650,com.spreadwin.live.pro,6.6,902.4,2,1,96.6,0.0,70,4184,32.3,0,0.0,0.0
1774579533474,com.spreadwin.live.pro,28.5,903.7,2,1,96.8,0.0,70,4184,32.3,0,0.0,0.0
1774579536339,com.spreadwin.live.pro,74.0,908.9,20,9,62.1,0.0,70,4184,32.3,0,0.0,0.0
1774579538878,com.spreadwin.live.pro,22.5,905.3,2,1,96.6,0.0,70,4195,32.3,0,0.0,0.0
1774579541906,com.spreadwin.live.pro,73.3,907.0,3,1,93.5,0.0,70,4195,32.3,0,0.0,0.0
1774579544658,com.spreadwin.live.pro,30.3,906.2,2,1,96.7,0.0,70,4195,32.3,0,0.0,0.0
1774579547460,com.spreadwin.live.pro,63.3,912.1,14,13,77.6,0.0,70,4195,32.3,0,0.0,0.0
1774579550258,com.spreadwin.live.pro,17.6,915.2,2,1,96.7,0.0,70,4195,32.3,0,0.0,0.0
1774579553215,com.spreadwin.live.pro,32.1,903.3,29,10,54.1,0.0,70,4195,32.3,0,0.0,0.0
1774579555723,com.spreadwin.live.pro,55.8,902.9,7,5,87.5,0.0,70,4195,32.3,0,0.0,0.0
1774579558238,com.spreadwin.live.pro,18.4,904.6,2,1,96.7,0.0,70,4195,32.3,0,0.0,0.0
1774579561265,com.spreadwin.live.pro,41.6,941.1,16,4,64.2,0.0,70,4195,32.3,0,0.0,0.0
1774579564032,com.spreadwin.live.pro,60.7,911.4,36,13,43.5,0.0,70,4195,32.3,0,0.0,0.0
1774579566373,com.spreadwin.live.pro,62.9,922.6,25,10,61.5,0.0,70,4195,32.3,0,0.0,0.0
1774579568784,com.spreadwin.live.pro,3.1,848.4,1,0,0.0,0.0,70,4195,32.3,0,0.0,0.0
1774579571238,com.spreadwin.live.pro,7.4,797.8,0,0,0.0,0.0,70,4195,32.3,0,0.0,0.0
